trainer_code,season,date,venue,race_index,horse_name,place,total_starters,track,course,distance_m,going,draw,rating,win_odds,jockey,gear,horse_weight_lbs,actual_wt_lbs,top1,top2,top3
SCS,Current,25/03/2026,跑馬地,550,皇者有利,2,11,草地,B,1200,好,1,57,1.7,黃智弘,TT,1081,129,馬達,皇者有利,團結戰靈
SCS,Current,25/03/2026,跑馬地,548,香港神駒,3,12,草地,B,1650,好,12,54,16,潘頓,TT,1041,131,爆出美麗,真叻仔,香港神駒
SCS,Current,25/03/2026,跑馬地,547,驕陽雄心,4,12,草地,B,1200,好,7,48,10,希威森,H/TT,1049,123,可靠大師,星運少爵,開心孖寶
SCS,Current,25/03/2026,跑馬地,546,知道穩勝,1,12,草地,B,1650,好,2,53,2.8,希威森,TT,1062,128,知道穩勝,先到先得,多利神駒
SCS,Current,25/03/2026,跑馬地,545,富喜來,1,12,草地,B,2200,好,5,40,9.4,布文,B/TT,1121,135,富喜來,夢照發,管之友
SCS,Previous,16/07/2025,跑馬地,844,好好紛,11,12,草地,B,1650,好/快,9,52,20,奧爾民,TT,1166,127,奔妙星,北海盜,爭金奪冠
SCS,Previous,16/07/2025,跑馬地,840,閃電星福,10,11,草地,B,1200,好/快,3,52,16,黃智弘,TT1,1135,122,仁仁有餘,紅錢到,東來欣賞
SCS,Previous,16/07/2025,跑馬地,839,城中勇士,7,12,草地,B,1200,好/快,3,40,3.4,潘頓,TT,1075,135,伶俐驫駒,快樂奇兵,花好月盈
SCS,Previous,13/07/2025,沙田,838,長勝金剛,14,14,草地,A,1400,好/快,6,62,111,巫顯東,CP/TT,1218,117,美麗星晨,勇冠群英,泰泰精神
SCS,Previous,13/07/2025,沙田,837,關鍵所在,10,14,草地,A,1200,好/快,1,61,6.3,黃寶妮,B/TT,1138,108,星月飛雲,小鳥天堂,魅力寶駒
SCS,Previous,13/07/2025,沙田,834,順善寶,9,14,草地,A,1200,好/快,2,50,14,班德禮,TT,1179,128,燈胆將軍,勝多多,團結勇士
SCS,Previous,13/07/2025,沙田,830,有盈勇士,6,14,草地,A,1200,好/快,7,46,38,潘頓,CP1/TT,1118,123,亨驥,藍爵爺,佳運發
SCS,Previous,13/07/2025,沙田,828,開心老友,5,14,草地,A,1400,好/快,1,39,84,潘明輝,CP/TT,1262,134,巧眼光,凱旋幸運,熊噹噹
SCS,Previous,09/07/2025,跑馬地,827,雪勇神駒,10,12,草地,A,1200,好/快,7,72,9,賀銘年,TT,1143,129,金牌活力,駿奕快車,中環精英
SCS,Previous,09/07/2025,跑馬地,825,勇威神駒,6,12,草地,A,1200,好/快,9,60,19,奧爾民,TT,1160,135,祥勝力駒,天外迎天,領航財子
SCS,Previous,09/07/2025,跑馬地,824,沙井之友,4,11,草地,A,1000,好/快,3,67,25,周俊樂,,1138,121,狀元及第,燭光晚餐,路路勁
SCS,Previous,09/07/2025,跑馬地,820,領創動力,2,12,草地,A,1650,好/快,1,32,3.7,奧爾民,B/TT,1192,127,新幹線,領創動力,魔法速遞
SCS,Previous,05/07/2025,沙田,818,喜蓮勇略,14,14,草地,C+3,1400,好/快,6,75,102,班德禮,XB/TT,984,133,同樣美麗,錶之星河,定數
SCS,Previous,05/07/2025,沙田,817,華麗再勝,10,11,草地,C+3,1200,好/快,9,94,20,艾道拿,TT,1176,133,舞林密碼,人和家興,愛馬善
SCS,Previous,05/07/2025,沙田,816,非凡達,10,12,草地,C+3,1200,好/快,6,70,17,黃智弘,B/TT,1106,120,時時歡欣,正氣青驅,天星
SCS,Previous,05/07/2025,沙田,815,富喜來,13,13,草地,C+3,1800,好/快,6,51,19,布文,B/TT,1128,126,火焰閃爍,年年友福,架勢奇爸
SCS,Previous,05/07/2025,沙田,814,贏得爽,9,12,草地,C+3,1200,好/快,4,49,20,班德禮,B1/TT,1107,124,八駿福昇,飛輪霸,高感
SCS,Previous,05/07/2025,沙田,813,知道長勝,11,14,草地,C+3,1400,好/快,6,45,81,巫顯東,B/TT2,1119,118,安都,多彩多姿,博愛先鋒
SCS,Previous,05/07/2025,沙田,811,完美演繹,11,14,草地,C+3,1600,好/快,12,37,92,潘明輝,B/TT,1071,132,佳福駒,駿彩飛馳,無極勇將
SCS,Previous,05/07/2025,沙田,809,太行美景,4,12,全天候,,1200,好,3,33,17,黃智弘,,1127,122,五福星,東方寶寶,旋風飛颺
SCS,Previous,05/07/2025,沙田,808,過關勇士,6,12,草地,C+3,1200,好/快,11,,14,潘明輝,TT,1013,121,豐功偉績,光年程祥,華夏俊馬
SCS,Previous,01/07/2025,沙田,807,龍之邦,13,14,草地,C,1600,好,7,64,107,巫顯東,CP1,1209,119,元朗精英,昭易搵,本領輝煌
SCS,Previous,01/07/2025,沙田,806,關鍵所在,8,12,草地,C,1200,好,4,61,4.2,黃智弘,B/TT,1144,115,巴基之勝,魅力寶駒,超霸勝
SCS,Previous,01/07/2025,沙田,805,銳義,14,14,草地,C,1600,好,8,45,136,巫顯東,CP/TT,1008,120,彭玥,紅衣醒目,禾道威
SCS,Previous,01/07/2025,沙田,801,荷花之星,12,12,草地,C,1200,好,2,49,50,班德禮,TT,1109,124,手到齊來,加州本事,喜勝駿駒
SCS,Previous,01/07/2025,沙田,800,開心老友,13,14,草地,C,1400,好,8,42,171,巫顯東,CP/TT,1266,115,泰泰精神,中國心,銀騰
SCS,Previous,01/07/2025,沙田,798,躡景追飛,13,14,草地,C,1800,好,8,32,77,鍾易禮,B/TT,1041,125,金德義,同寶寶,凱旋七福
SCS,Previous,28/06/2025,沙田,796,凱明神駒,5,14,全天候,,1650,濕慢,3,60,12,潘明輝,CP/TT,1003,119,艾莉奧,智跑得,新意馬
SCS,Previous,28/06/2025,沙田,791,勁步速,5,12,草地,B,2000,好,5,58,53,巫顯東,CP/TT,990,133,三江飛輪,管之友,步風雷
SCS,Previous,28/06/2025,沙田,790,順善寶,5,14,草地,B,1200,好,9,52,69,班德禮,TT,1178,127,合夥飛馳,嫡愛好,金創福威
