trainer_code,season,date,venue,race_index,horse_name,place,total_starters,track,course,distance_m,going,draw,rating,win_odds,jockey,gear,horse_weight_lbs,actual_wt_lbs,top1,top2,top3
NM,Current,01/04/2026,沙田,567,林寶精神,4,14,全天候,,1650,好,13,46,8.8,希威森,B,1092,122,風繼續吹,奮鬥心,火神神樂
NM,Current,29/03/2026,沙田,563,穿甲戰鷹,9,13,草地,A+3,1200,好/快,12,62,28,田泰安,CP/TT,1162,119,扶搖勢勁,增強,開心指數
NM,Current,29/03/2026,沙田,561,一生好彩,4,11,草地,A+3,1400,好/快,3,76,13,周俊樂,XB,1197,131,極上紗瓏,開心三寶,新力好
NM,Current,29/03/2026,沙田,560,大千赤風,6,14,草地,A+3,1200,好/快,11,52,8.6,霍宏聲,,1090,130,天天更好,銳目,烈焰光芒
NM,Current,29/03/2026,沙田,559,百威多贏,9,14,草地,A+3,1400,好/快,14,59,10,霍宏聲,SR/TT,1047,135,勁勇皇駒,馬上盈,綫路萬里
NM,Current,29/03/2026,沙田,558,大愛無疆,1,14,草地,A+3,1000,好/快,13,60,4.4,奧爾民,CP-/B1,1104,135,大愛無疆,日出東方,佐治傳奇
NM,Current,29/03/2026,沙田,557,勁沙塵,1,9,草地,A+3,1600,好/快,3,80,2.4,巴度,TT,1125,120,勁沙塵,春風萬里,仁心星
NM,Current,29/03/2026,沙田,555,安定神駒,12,14,草地,A+3,1400,好/快,8,51,18,希威森,TT,1119,128,盛勢威楓,龍傲綾羅,文武全能
NM,Current,29/03/2026,沙田,554,部族高手,1,14,草地,A+3,1400,好/快,5,40,3.4,周俊樂,BO-/TT,1232,133,部族高手,金鑽精靈,飛躍凱旋
NM,Previous,16/07/2025,跑馬地,846,同祥和順,12,12,草地,B,1200,好/快,4,88,26,潘明輝,TT,1186,118,美麗第一,好友心得,晨曦儷人
NM,Previous,16/07/2025,跑馬地,844,駟跑得,4,12,草地,B,1650,好/快,12,52,19,霍宏聲,B/TT,1183,127,奔妙星,北海盜,爭金奪冠
NM,Previous,16/07/2025,跑馬地,843,智勝攻略,1,12,草地,B,1200,好/快,2,55,7.3,艾兆禮,B,1104,131,智勝攻略,可靠大師,鴻圖新星
NM,Previous,16/07/2025,跑馬地,841,一生好彩,3,12,草地,B,1200,好/快,5,46,2.9,蔡明紹,CP/XB,1179,121,星火燎原,星辰千帥,一生好彩
NM,Previous,16/07/2025,跑馬地,840,有你有我,11,11,草地,B,1200,好/快,10,43,42,鍾易禮,H/P/TT,973,116,仁仁有餘,紅錢到,東來欣賞
NM,Previous,13/07/2025,沙田,837,河好運,4,14,草地,A,1200,好/快,8,68,6.3,潘頓,B,1119,125,星月飛雲,小鳥天堂,魅力寶駒
NM,Previous,13/07/2025,沙田,834,運籌帷幄,12,14,草地,A,1200,好/快,9,55,166,奧爾民,,1114,133,燈胆將軍,勝多多,團結勇士
NM,Previous,13/07/2025,沙田,832,勁好運,5,14,草地,A,1600,好/快,5,60,15,艾兆禮,B/TT,1065,135,開心宇宙,準輝煌,加州星皓
NM,Previous,13/07/2025,沙田,831,發財鴻星,11,14,草地,A,1400,好/快,11,56,9.6,潘頓,TT,1142,131,十二神將,葳莉非凡,豐辰
NM,Previous,13/07/2025,沙田,830,超風速,9,14,草地,A,1200,好/快,12,48,21,奧爾民,B,1082,125,亨驥,藍爵爺,佳運發
NM,Previous,09/07/2025,跑馬地,827,電源之駒,5,12,草地,A,1200,好/快,3,77,3.6,巴度,,1100,134,金牌活力,駿奕快車,中環精英
NM,Previous,09/07/2025,跑馬地,826,愛心神駒,5,12,草地,A,1800,好/快,10,81,9.9,蔡明紹,,1103,129,銀進,木火兄弟,包裝創新
NM,Previous,09/07/2025,跑馬地,825,星之願,9,12,草地,A,1200,好/快,6,44,12,巴度,H,1017,119,祥勝力駒,天外迎天,領航財子
NM,Previous,09/07/2025,跑馬地,824,千杯不醉,7,11,草地,A,1000,好/快,8,64,23,巴度,,1048,119,狀元及第,燭光晚餐,路路勁
NM,Previous,09/07/2025,跑馬地,824,年少多好,9,11,草地,A,1000,好/快,9,80,7.7,霍宏聲,SR/V/TT,1041,135,狀元及第,燭光晚餐,路路勁
NM,Previous,09/07/2025,跑馬地,822,快樂寶寶,5,12,草地,A,1000,好/快,12,46,9.3,潘頓,XB,1031,122,幸運二十,天火同人,瑤瑤日上
NM,Previous,09/07/2025,跑馬地,821,智勝攻略,2,12,草地,A,1200,好/快,10,55,14,巴度,B,1107,130,維港激流,智勝攻略,獵寶勤
NM,Previous,09/07/2025,跑馬地,819,大番薯,1,12,草地,A,1000,好/快,2,34,5.2,布文,TT,1073,127,大番薯,天分高,謙謙君子
NM,Previous,05/07/2025,沙田,818,穿甲戰鷹,5,14,草地,C+3,1400,好/快,2,70,8.8,霍宏聲,CP,1129,128,同樣美麗,錶之星河,定數
