trainer_code,season,date,venue,race_index,horse_name,place,total_starters,track,course,distance_m,going,draw,rating,win_odds,jockey,gear,horse_weight_lbs,actual_wt_lbs,top1,top2,top3
MWK,Previous,05/07/2025,沙田,808,馬達,4,12,草地,C+3,1200,好/快,4,,3.1,梁家俊,CP/TT,1172,126,豐功偉績,光年程祥,華夏俊馬
MWK,Previous,01/07/2025,沙田,807,嘉應巨昇,10,14,草地,C,1600,好,11,62,17,潘明輝,H/XB,1056,119,元朗精英,昭易搵,本領輝煌
MWK,Previous,01/07/2025,沙田,806,逍遙騎士,7,12,草地,C,1200,好,11,64,132,梁家俊,CP/TT,1083,122,巴基之勝,魅力寶駒,超霸勝
MWK,Previous,01/07/2025,沙田,805,加州陽光,10,14,草地,C,1600,好,3,50,47,鍾易禮,CP/XB/TT,1158,125,彭玥,紅衣醒目,禾道威
MWK,Previous,01/07/2025,沙田,803,會當凌,9,14,草地,C,1400,好,13,52,12,梁家俊,TT,1151,127,百勝威龍,美麗邂逅,一定掂
MWK,Previous,01/07/2025,沙田,801,加州本事,2,12,草地,C,1200,好,6,47,42,賀銘年,CP-/B1/TT,1073,122,手到齊來,加州本事,喜勝駿駒
MWK,Previous,01/07/2025,沙田,800,將義,8,14,草地,C,1400,好,7,60,3.4,潘頓,B-/TT2,1071,135,泰泰精神,中國心,銀騰
MWK,Previous,01/07/2025,沙田,799,凝聚美麗,4,14,草地,C,1000,好,8,51,34,巴度,TT,1029,131,銀河勇士,金滙千帥,官金騏
MWK,Previous,01/07/2025,沙田,798,背背龍,9,14,草地,C,1800,好,1,26,10,潘明輝,BO/TT,1083,121,金德義,同寶寶,凱旋七福
MWK,Previous,28/06/2025,沙田,795,糖不甩,3,13,草地,B,1400,好,12,60,17,梁家俊,TT,1168,135,同心同樂,一生好彩,糖不甩
MWK,Previous,28/06/2025,沙田,794,魔術控制,3,8,草地,B,1000,好,5,105,7.1,黃智弘,TT,1054,130,美麗第一,氣勢,魔術控制
MWK,Previous,28/06/2025,沙田,793,至臻完美,13,13,全天候,,1650,濕慢,8,52,155,賀銘年,TT,1151,127,川河型駒,風繼續吹,閃耀威龍
MWK,Previous,28/06/2025,沙田,792,傳承效應,12,14,草地,B,1200,好,5,56,90,田泰安,CP/TT,1182,131,幸運多彩,魅力知福,實力派
MWK,Previous,28/06/2025,沙田,790,挺秀騰飛,10,14,草地,B,1200,好,11,48,51,巴度,B-/TT,1134,123,合夥飛馳,嫡愛好,金創福威
MWK,Previous,28/06/2025,沙田,788,辣得凌厲,8,14,草地,B,1200,好,1,35,13,賀銘年,CP/TT,1102,128,勝多多,伶俐驫駒,巧眼光
MWK,Previous,25/06/2025,跑馬地,786,天足貓,6,12,草地,C,1200,好/快,8,78,18,賀銘年,CP2/TT,1093,133,騰龍四海,電源之駒,競駿非凡
MWK,Previous,25/06/2025,跑馬地,785,浪漫老撾,2,12,草地,C,1650,好/快,6,71,8.5,潘頓,CP/TT,1165,130,暴風之子,浪漫老撾,香港神駒
MWK,Previous,25/06/2025,跑馬地,781,爭金奪冠,9,12,草地,C,1650,好/快,2,59,4,潘頓,CP/H/XB/TT,1040,134,奔妙星,康昌之星,華美之威
MWK,Previous,25/06/2025,跑馬地,780,開運王,12,12,草地,C,1200,好/快,10,48,78,梁家俊,H/XB/TT,1133,123,縱橫天下,中環精英,紅錢到
MWK,Previous,25/06/2025,跑馬地,778,小刺蛋,11,12,草地,C,1200,好/快,2,36,19,班德禮,B/TT,1092,131,木火龍駒,快樂奇兵,城中勇士
MWK,Previous,22/06/2025,沙田,777,非凡豪傑,1,14,草地,A,1400,好,3,69,33,班德禮,XB1/TT,1016,127,非凡豪傑,綠野飛馳,一定超
MWK,Previous,22/06/2025,沙田,775,寶進,1,14,草地,A,1200,好,12,61,5.2,梁家俊,CP/TT,1139,121,寶進,魅力寶駒,河好運
MWK,Previous,22/06/2025,沙田,774,和平波,4,14,草地,A,1800,好,8,102,8.8,蔡明紹,CP,1083,121,美麗同享,百賀飛駒,有目共賞
MWK,Previous,22/06/2025,沙田,773,天蓬貓,4,13,草地,A,1400,好,3,52,11,潘明輝,TT,1185,126,時尚歡欣,豐辰,做好自己
MWK,Previous,22/06/2025,沙田,771,快樂之友,12,14,草地,A,1200,好,10,52,70,蔡明紹,TT1,1025,127,弦力寶,白鷺金剛,增旺
MWK,Previous,22/06/2025,沙田,770,加州星皓,4,14,草地,A,1600,好,6,51,102,鍾易禮,CP-/B1/TT,1149,124,英駿飛駒,火焰閃爍,彭玥
